,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.8754,-89.4691,3196687.8779408745,259181.9241120484,2003-06-15,3.84
1,28.8843,-89.4572,3197650.273261691,260363.39329310504,2003-06-15,8.98
2,28.8915,-89.4167,3198367.1159376088,264330.66626847675,2003-06-15,9.87
3,28.937,-89.4082,3203393.5722153448,265262.3750855967,2003-06-15,3.8
4,29.1939,-89.2714,3231604.3636472947,279149.3979206084,2003-06-15,7.42
