,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.87537,-90.42782,3196898.3553047203,750875.3794226062,2006-09-15,0.8856
1,28.87563,-90.4263,3196930.394433589,751023.0592881733,2006-09-15,0.9218
2,28.87627,-90.42725,3196999.3264106764,750928.8291770298,2006-09-15,0.8464
