,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.2732,-92.3928,3127616.208786517,559550.8065064962,2003-03-21,0.35
1,28.9077,-92.3846,3197915.3872938924,559993.7090743139,2003-03-21,0.56
2,29.1547,-92.3861,3225281.0767239407,559705.1741998035,2003-03-21,9.37
3,28.6567,-92.3831,3170107.5267836354,560284.1107422371,2003-03-21,0.44
