,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.2704,-92.0047,3127558.1608422277,597617.7650497362,2003-03-26,0.27
1,28.7403,-92.0002,3179623.2303765733,597625.545845847,2003-03-26,2.8
2,28.9849,-91.9979,3206726.3774921736,597621.3137582077,2003-03-26,3.95
