,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.5335,-90.8354,3158214.8696158878,711799.1265182522,2005-03-26,1.86
1,28.7149,-90.835,3178319.841217577,711474.1719270402,2005-03-26,7.67
2,28.9846,-90.8288,3208222.189943162,711533.1182691501,2005-03-26,8.59
3,28.3149,-90.8328,3133992.9793699333,712489.9890447042,2005-03-26,0.55
4,28.867,-90.8337,3195179.5068010967,711294.0761174707,2005-03-26,6.79
