,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.9567,-89.3937,3205548.483218811,266720.3735451433,2003-11-09,3.226633
1,29.1048,-89.2724,3221730.399367311,278861.2539242442,2003-11-09,2.88392
2,29.1937,-89.27,3231579.562042877,279285.1303815602,2003-11-09,3.364824
3,28.8738,-89.4727,3196517.8454562286,258826.9908386106,2003-11-09,4.443434
