,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.87,-90.461,3196233.3259812435,747650.7960334993,2006-04-08,2.75
1,28.869,-90.462,3196120.389628828,747555.5952927072,2006-04-08,2.27
2,28.871,-90.461,3196344.173766649,747648.4227449263,2006-04-08,1.35
3,28.872,-90.462,3196452.93284687,747548.4782378632,2006-04-08,1.97
