,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,27.9986,-91.6125,3097822.8897355455,636431.7755315169,2003-11-11,0.1930976
1,28.2574,-91.2531,3126953.45748746,671364.5031630791,2003-11-11,0.3316583
2,28.4824,-91.2495,3151890.739978628,671355.6531722539,2003-11-11,0.3976496
3,28.741,-91.2551,3180539.0223837635,670389.3348382383,2003-11-11,1.745185
4,28.8594,-91.2512,3193665.2224249085,670577.2429812195,2003-11-11,2.992929
