,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.8513,-90.5802,3193917.420319046,736062.6526598353,2004-04-03,1.12
1,28.9577,-90.0484,3206888.6920069833,787670.6746984799,2004-04-03,7.83
2,28.9781,-90.3375,3208480.962875461,759431.8593578388,2004-04-03,2.85
3,29.0207,-90.4673,3212925.048470559,746678.4735650789,2004-04-03,6.64
4,29.0241,-90.1052,3214113.318545666,781951.8326122519,2004-04-03,5.53
