,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.262,-92.7346,3126254.5550589734,526031.4622143601,2003-03-25,0.29
1,28.7588,-92.7496,3181288.902274913,524445.3886072127,2003-03-25,0.32
2,29.2943,-92.7514,3240617.8796171,524144.75635381916,2003-03-25,1.94
3,29.5294,-92.7478,3266667.4284753166,524438.0922340384,2003-03-25,1.56
