,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,29.036,-92.388,3212128.5855667526,559588.6965100795,2006-04-11,0.57
1,29.036,-92.387,3212129.090791517,559686.0656389538,2006-04-11,0.65
