,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.0964,-93.0991,3107885.1324652587,490264.9202116387,2005-03-29,0.26
1,28.3514,-93.0826,3136132.5177426515,491905.05624886963,2005-03-29,0.76
2,28.8002,-93.0802,3185852.4559274456,492173.5496342076,2005-03-29,0.62
3,29.118,-93.0832,3221061.9796705865,491905.5449169074,2005-03-29,0.42
4,29.5079,-93.0811,3264261.458711401,492139.7886418628,2005-03-29,2.61
