,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,29.02498,-90.06073,3214318.0170585853,786282.763827242,2006-06-16,24.47
1,29.02505,-90.06087,3214325.438073517,786268.9282219475,2006-06-16,30.15
2,29.02507,-90.06097,3214327.412721527,786259.1285125682,2006-06-16,22.43
3,29.0251,-90.06085,3214331.0301005254,786270.739020679,2006-06-16,26.25
