,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,28.8755,-90.4261,3196916.407603167,751042.8859536555,2006-09-16,0.9194
1,28.87553,-90.4265,3196918.885920581,751003.7860537254,2006-09-16,1.581
2,28.87627,-90.4261,3197001.761698883,751041.0330243327,2006-09-16,0.9078
3,28.8763,-90.42763,3197001.847428819,750891.6809851292,2006-09-16,0.7656
4,28.87647,-90.42693,3197022.173835057,750959.569979516,2006-09-16,0.7326
