,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,27.7633,-93.3798,3071040.129923286,462575.6695484767,2003-03-22,0.13
1,27.8213,-93.1108,3077412.0375406863,489087.94166383863,2003-03-22,0.13
2,28.2609,-93.4181,3126174.997442907,458990.58724730636,2003-03-22,0.18
3,28.3638,-93.0687,3137505.347473289,493268.06316726585,2003-03-22,0.21
4,28.6502,-93.0836,3169234.6379805254,491830.10136811156,2003-03-22,0.21
