,Latitude,Longitude,UTM_Northing,UTM_Easting,Date,ChlA
0,29.00073,-93.41698,3208138.144785757,459386.2700564618,2007-05-02,0.82
1,29.16643,-93.41688,3226496.7373284153,459460.94056826894,2007-05-02,1.82
2,29.32468,-93.41805,3244030.773604778,459409.66656727105,2007-05-02,8.8
3,29.48877,-93.42073,3262212.833668983,459215.00455597835,2007-05-02,8.62
4,29.64182,-93.4295,3279174.2492905064,458427.5699018977,2007-05-02,5.91
5,28.81927,-93.41482,3188033.177722848,459526.28820715466,2007-05-02,0.31
